model,date,lower_coverage,interval_coverage,average_band_width_kwh,calibration_days
Q4-2,2025-08-06,0.9722222222222222,0.9722222222222222,376.6970970256481,28
Q4-2,2025-08-07,1.0,0.9930555555555556,369.6285194050264,28
Q4-2,2025-08-08,0.6041666666666666,0.6041666666666666,366.7671054811058,28
Q4-2,2025-08-09,0.7361111111111112,0.7361111111111112,382.91094806435626,28
Q4-2,2025-08-10,1.0,1.0,388.74524858240585,28
Q4-2,2025-08-11,1.0,1.0,385.23904558147126,28
Q4-2,2025-08-12,1.0,1.0,383.57755162829557,28
Q4-2,2025-08-13,0.9930555555555556,0.9861111111111112,381.1436233618984,28
Q4-2,2025-08-14,0.9652777777777778,0.9583333333333334,380.1332233706339,28
Q4-2,2025-08-15,0.7291666666666666,0.7291666666666666,380.3932515106613,28
Q4-2,2025-08-16,0.7638888888888888,0.7638888888888888,390.02899538843974,28
Q4-2,2025-08-17,0.9861111111111112,0.9861111111111112,404.2259075715749,28
Q4-2,2025-08-18,1.0,0.9861111111111112,402.81688032757484,28
Q4-2,2025-08-19,1.0,1.0,402.1212178279622,28
Q4-2,2025-08-20,1.0,0.9861111111111112,394.1183955240154,28
Q4-2,2025-08-21,1.0,0.9930555555555556,390.0590122721135,28
Q4-2,2025-08-22,0.8125,0.8125,387.9389549773992,28
Q4-2,2025-08-23,0.8611111111111112,0.8611111111111112,390.76933540174247,28
Q4-2,2025-08-24,1.0,1.0,392.77845928749196,28
Q4-2,2025-08-25,1.0,0.9861111111111112,390.66604643322523,28
Q4-2,2025-08-26,0.9791666666666666,0.9791666666666666,390.63773474769033,28
Q4-2,2025-08-27,0.9930555555555556,0.9930555555555556,385.61648592873905,28
Q4-2,2025-08-28,0.9791666666666666,0.9513888888888888,380.875607065488,28
Q4-2,2025-08-29,0.8125,0.8125,375.3176425190647,28
Q4-2,2025-08-30,0.8888888888888888,0.8888888888888888,361.4052102065692,28
Q4-2,2025-08-31,0.9930555555555556,0.9652777777777778,348.52040810011874,28
Q4-2,2025-09-01,0.6319444444444444,0.6319444444444444,339.52753837566553,28
Q4-2,2025-09-02,0.7430555555555556,0.7430555555555556,348.0782566447529,28
Q4-2,2025-09-03,0.9375,0.9375,356.13861859898475,28
Q4-2,2025-09-04,0.9305555555555556,0.9305555555555556,355.9902017627451,28
Q4-2,2025-09-05,0.4861111111111111,0.4861111111111111,356.93675625413704,28
Q4-2,2025-09-06,0.5208333333333334,0.5208333333333334,358.7076858263771,28
Q4-2,2025-09-07,0.9791666666666666,0.9791666666666666,369.1063089829377,28
Q4-2,2025-09-08,1.0,0.9583333333333334,368.3493224168787,28
Q4-2,2025-09-09,1.0,1.0,368.375662767771,28
Q4-2,2025-09-10,0.9930555555555556,0.8472222222222222,365.0058884613332,28
Q4-2,2025-09-11,1.0,1.0,366.29841060739034,28
Q4-2,2025-09-12,0.7708333333333334,0.7708333333333334,364.08165927080285,28
Q4-2,2025-09-13,0.7083333333333334,0.7083333333333334,363.7860546091706,28
Q4-2,2025-09-14,1.0,0.9166666666666666,369.99260398224806,28
Q4-2,2025-09-15,1.0,0.9375,370.8480641890478,28
Q4-2,2025-09-16,1.0,0.9583333333333334,371.6844525549904,28
Q4-2,2025-09-17,1.0,0.9791666666666666,373.4634418286098,28
Q4-2,2025-09-18,0.9930555555555556,0.9652777777777778,368.337494309191,28
Q4-2,2025-09-19,0.8333333333333334,0.8333333333333334,368.7758737703746,28
Q4-2,2025-09-20,0.8402777777777778,0.8402777777777778,371.4602265071943,28
Q4-2,2025-09-21,1.0,0.9722222222222222,372.54113754056493,28
Q4-2,2025-09-22,1.0,0.9513888888888888,373.5979521773345,28
Q4-2,2025-09-23,1.0,0.9097222222222222,372.1512511222914,28
Q4-2,2025-09-24,1.0,0.9513888888888888,375.4039109382192,28
Q4-2,2025-09-25,1.0,0.9652777777777778,376.26268058454184,28
Q4-2,2025-09-26,0.9027777777777778,0.9027777777777778,370.35205410614213,28
Q4-2,2025-09-27,0.9583333333333334,0.9583333333333334,365.34194260861517,28
Q4-2,2025-09-28,1.0,0.8611111111111112,364.8396612880663,28
Q4-2,2025-09-29,1.0,0.9513888888888888,364.0887566081491,28
Q4-2,2025-09-30,1.0,0.8611111111111112,357.92682898004205,28
Q4-2,2025-10-01,1.0,1.0,355.8112885202028,28
Q4-2,2025-10-02,1.0,1.0,353.9852895791955,28
Q4-2,2025-10-03,0.8541666666666666,0.8541666666666666,351.0333017919971,28
Q4-2,2025-10-04,0.9444444444444444,0.9444444444444444,343.4722116459059,28
Q4-2,2025-10-05,1.0,1.0,336.5935984003419,28
Q4-2,2025-10-06,1.0,1.0,333.7764408763603,28
Q4-2,2025-10-07,1.0,0.9722222222222222,327.3807147782813,28
Q4-2,2025-10-08,1.0,0.9722222222222222,327.1325045946828,28
Q4-2,2025-10-09,1.0,0.9652777777777778,320.3538229878392,28
Q4-2,2025-10-10,0.9861111111111112,0.9861111111111112,319.16755636237565,28
Q4-2,2025-10-11,0.9861111111111112,0.9861111111111112,309.83721959787067,28
Q4-2,2025-10-12,1.0,0.9513888888888888,302.6863093389743,28
Q4-2,2025-10-13,1.0,0.9861111111111112,299.00316544344855,28
Q4-2,2025-10-14,1.0,0.8819444444444444,297.4508994919589,28
Q4-2,2025-10-15,1.0,0.875,297.0231308703765,28
Q4-2,2025-10-16,1.0,0.7361111111111112,300.95295141438095,28
Q4-2,2025-10-17,0.9930555555555556,0.9930555555555556,305.9021629539759,28
Q4-2,2025-10-18,1.0,1.0,301.420380372806,28
Q4-2,2025-10-19,1.0,0.8194444444444444,298.32003067535396,28
Q4-2,2025-10-20,1.0,0.8888888888888888,306.032321338733,28
Q4-2,2025-10-21,1.0,0.8055555555555556,310.0732226870127,28
Q4-2,2025-10-22,1.0,0.8402777777777778,311.292140906151,28
Q4-2,2025-10-23,1.0,0.8958333333333334,316.24334930464215,28
Q4-2,2025-10-24,0.9930555555555556,0.9930555555555556,317.91442088187,28
Q4-2,2025-10-25,0.9791666666666666,0.9791666666666666,317.7311392164817,28
Q4-2,2025-10-26,1.0,0.9027777777777778,312.96376838056335,28
Q4-2,2025-10-27,1.0,0.8194444444444444,311.92622774137794,28
Q4-2,2025-10-28,1.0,0.875,310.23114602118545,28
Q4-2,2025-10-29,1.0,0.7361111111111112,307.2845400194887,28
